PH,Brand.Code,Carb.Volume,Fill.Ounces,PC.Volume,Carb.Pressure,Carb.Temp,PSC,PSC.Fill,PSC.CO2,Mnf.Flow,Carb.Pressure1,Fill.Pressure,Hyd.Pressure2,Hyd.Pressure3,Hyd.Pressure4,Filler.Level,Filler.Speed,Temperature,Usage.cont,Carb.Flow,Density,MFR,Balling,Pressure.Vacuum,Oxygen.Filler,Bowl.Setpoint,Pressure.Setpoint,Air.Pressurer,Alch.Rel,Carb.Rel,Balling.Lvl
8.42,0.591859212,0.862539486,1.095883971,0.032980685,0.972657985,0.601816986,-0.095064004,-0.301644835,-0.384302813,-0.204035781,1.851482981,0.455199096,-1.270688175,-1.35968391,2.536578567,0.140717551,-0.146826911,3.519632598,-1.702272335,-2.023971939,-0.745608404,-0.067452051,-0.85971618,-0.673511989,0.931739263,-0.02758607,1.161529058,3.242552046,-0.769947796,-0.097658533,-0.540152201
8.36,0.591859212,-0.552384826,-0.401252174,0.408127612,-0.257853926,0.360401668,0.108885652,0.892349235,0.552227237,0.705248261,0.517743029,0.576629454,0.320653295,0.850117441,0.642834488,-1.774710425,-0.296546079,0.513692315,-1.066715594,0.779805358,-0.407459148,-1.03554894,-0.590891435,-0.322630667,0.082168348,-1.851390434,1.161529058,3.553886083,-0.669407016,-0.58381608,-0.494182562
8.38,0.591859212,-0.454318133,0.058541549,0.081372194,-0.548744318,-0.443789277,-0.502963316,-0.472215417,-0.384302813,0.660035242,0.853689824,0.636722349,0.137036971,0.837561752,0.924826331,-1.794629684,-0.285597005,0.513692315,0.606576276,0.849223,-0.407459148,-1.000425906,-0.590891435,-0.322630667,0.082168348,-1.851390434,1.161529058,3.242552046,-0.669407016,-0.749521554,-0.494182562
8.36,0.591859212,-0.750189272,0.40389058,0.56904251,-0.028241473,0.457515632,0.108885652,-0.131074254,-0.852567838,0.382058905,0.433488085,1.862579441,-0.585187234,-0.091559271,1.458760349,-1.814449595,-2.364810754,0.811641896,-0.33808726,1.303870369,-0.53838458,-4.042502916,-0.698421333,-0.673511989,0.082168348,-1.851390434,1.161529058,3.085928496,-0.669407016,-0.419955186,-0.471197742
8.4,0.591859212,-0.454318133,1.442528331,0.245595145,0.028739554,0.163947982,-0.095064004,-0.642785998,0.552227237,0.666733467,0.137739998,1.862579441,0.124795883,0.825006062,0.642834488,-1.959932211,-0.405035661,0.663336152,-0.154279753,1.292261316,-0.472239911,-1.774455675,-0.644656384,-0.673511989,0.082168348,-1.851390434,1.161529058,3.398536752,-0.669407016,-0.749521554,-0.471197742
8.36,0.591859212,-0.750189272,0.40389058,0.728407371,0.142202016,0.409050589,-0.706912972,-0.301644835,-0.384302813,0.688502698,0.26465292,0.755685909,0.137036971,0.762227615,-0.952969189,-1.814449595,0.082082357,0.362694239,-0.543151757,0.78203853,-0.281772158,-0.271606269,-0.483361537,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.770750862,-0.769947796,-1.086577924,-0.448212923
8.46,0.591859212,-0.651007138,0.173609918,0.081372194,0.085553725,0.505797751,0.720734619,-0.813356579,-0.384302813,0.742088498,0.559830055,0.755685909,0.222724589,1.038452784,-1.31752427,-1.734573864,0.078232434,0.056569562,-1.423080816,0.773108296,-0.281772158,0.003864434,-0.483361537,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.612189721,-0.769947796,-1.257985989,-0.448212923
8.4,0.591859212,-1.460500992,0.173609918,0.728407371,0.255004809,1.117240687,2.352331867,-0.983927161,-1.320832863,0.750461279,0.349124878,0.576629454,0.28393003,1.000785715,-1.133023613,-1.76471354,0.093644264,0.362694239,0.783021249,0.7865061,-0.281772158,-0.237954417,-0.483361537,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.770750862,-0.719446809,-1.257985989,-0.448212923
8.46,0.591859212,-1.051137269,0.288726261,0.886284891,0.972657985,1.699899229,0.108885652,-0.642785998,-0.384302813,0.703573705,0.306902523,0.755685909,0.088072618,0.862673131,-1.133023613,-1.94085741,0.281110378,0.663336152,-0.284130788,0.804392705,-0.343987176,0.141826847,-0.537126486,-0.322630667,-0.130224381,-1.851390434,1.161529058,2.928662607,-0.872356182,-1.431352994,-0.494182562
8.48,0.591859212,-0.454318133,0.634363143,1.042733414,-2.072448913,-1.920044891,-0.502963316,1.233490398,-0.384302813,0.708597373,0.559830055,0.81456531,0.271688942,0.837561752,-1.133023613,-1.804552058,0.308838527,0.362694239,-1.32225132,0.79768217,-0.220765276,-0.011378531,-0.429596587,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.928662607,-0.820915663,-1.257985989,-0.425228104
8.44,0.591859212,-1.66873449,1.211384116,0.886284891,-0.963459895,-0.085873125,-0.706912972,-1.154497742,-0.384302813,0.73706483,0.769863118,0.636722349,0.418582,0.774783304,0.924826331,-1.814449595,0.281110378,0.811641896,-1.201895827,0.76641492,-0.407459148,0.122581903,-0.590891435,-0.322630667,-0.130224381,-1.851390434,1.161529058,3.085928496,-0.820915663,-1.963510182,-0.448212923
8.46,0.591859212,-0.750189272,-0.974914887,0.408127612,0.311161218,0.791701513,-0.502963316,1.574631561,-0.852567838,0.758834061,1.229606495,0.755685909,0.602198324,0.799894683,0.198828811,-1.774710425,0.300906086,0.210325534,-1.190280567,0.833513962,-0.343987176,0.042047266,-0.537126486,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.553886083,-0.769947796,-1.086577924,-0.448212923
8.48,0.591859212,-0.163410297,-0.286375706,0.245595145,0.311161218,0.697115777,-0.29901366,1.404060979,0.083962212,-0.204035781,0.769863118,0.055770141,-1.270688175,-1.35968391,2.863867252,-0.240381085,-0.146826911,1.104302494,0.381713343,-0.592739027,-0.53838458,-0.067452051,-0.698421333,-0.322630667,-0.34261711,-0.699513994,1.161529058,3.398536752,-0.61982282,-0.58381608,-0.379258465
8.38,0.591859212,0.862539486,0.058541549,0.728407371,-0.548744318,-1.189555607,0.108885652,-0.472215417,-0.384302813,0.668408023,-0.628994623,1.914276884,0.271688942,0.548780893,0.349781359,-0.676965538,0.289022593,2.224490123,0.256945645,1.195115871,-0.605951824,0.049696761,-0.752186282,-0.322630667,-0.34261711,-0.699513994,1.161529058,2.928662607,-0.570688706,0.217580656,-0.632091479
8.44,0.591859212,0.952750756,1.789604467,1.504031657,1.295136751,0.791701513,-0.29901366,2.086343305,-0.852567838,0.619845892,0.26465292,0.81456531,0.124795883,0.498558135,0.044763621,-0.714109243,0.285065474,1.951776768,-1.554171122,0.860455854,-0.605951824,0.134125637,-0.752186282,-0.322630667,-0.34261711,-0.699513994,1.161529058,3.085928496,-0.570688706,0.372617918,-0.632091479
8.5,0.591859212,-0.950250032,1.442528331,-0.252467696,0.142202016,0.697115777,-0.706912972,0.551208072,-0.384302813,0.618171336,-0.45782012,0.636722349,0.149278059,0.473446756,0.924826331,-0.714109243,0.277157304,0.210325534,0.91569636,0.844732683,-0.53838458,0.184260535,-0.698421333,0.028250655,-0.34261711,-0.699513994,1.161529058,2.612189721,-0.820915663,-1.431352994,-0.517167381
8.48,0.591859212,-0.163410297,0.865027607,0.081372194,-0.142708034,0.064592687,-1.31876194,-0.472215417,-0.852567838,0.633242342,0.010579601,0.516123214,0.173760236,0.62411503,0.044763621,-1.804552058,0.296942899,0.811641896,0.530957476,0.79768217,-0.343987176,0.161098726,-0.537126486,0.028250655,-0.130224381,-1.851390434,1.161529058,3.085928496,-0.769947796,-0.749521554,-0.425228104
8.48,0.591859212,-0.950250032,-0.056478844,1.042733414,0.311161218,1.025093846,-1.114812284,-1.154497742,-0.384302813,0.681804473,0.517743029,0.755685909,0.369617648,0.749671925,0.044763621,-1.794629684,0.281110378,0.362694239,-0.523585891,0.840243981,-0.407459148,0.10720534,-0.590891435,0.028250655,-0.34261711,-1.851390434,1.161529058,2.770750862,-0.820915663,-1.257985989,-0.517167381
8.44,-0.429678314,-1.051137269,3.415002143,2.39440259,-0.903669321,-0.136414526,0,0.380637491,0.552227237,0.68347903,-0.88661762,1.758205326,0.332894383,0.900340199,0.642834488,-1.814449595,0.296942899,2.755918597,-1.439676418,1.167482599,-0.817835855,0.199723288,-0.913481129,0.028250655,-0.130224381,-1.851390434,1.161529058,3.242552046,-0.769947796,-0.917099396,-0.770000395
8.44,-0.429678314,-0.259834976,-0.516080667,0.081372194,-0.607449434,-0.495715903,0.924684275,-1.495638905,-1.320832863,0.718644711,0.979231512,0.873048844,0.467546353,1.025897094,0.785160639,-1.794629684,0.292981735,0.958625454,-0.860445051,0.87394857,-0.67500418,0.065008679,-0.805951231,0.028250655,-0.130224381,-1.851390434,1.161529058,3.242552046,-0.719446809,-0.58381608,-0.792985215
8.46,-0.429678314,-0.356802892,-0.286375706,0.245595145,-0.431864292,-0.035525466,-0.706912972,-1.495638905,0.083962212,0.721993823,1.062794403,0.755685909,0.565475059,1.076119852,0.349781359,-1.784682473,0.281110378,0.663336152,-0.903540457,0.833513962,-0.605951824,0.019124638,-0.752186282,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.085928496,-0.719446809,-0.749521554,-0.792985215
8.5,-0.429678314,0.027825513,0.634363143,0.886284891,0.754655402,0.791701513,0.924684275,-0.472215417,-0.852567838,0.618171336,0.052994002,0.636722349,0.026867177,0.812450373,0.044763621,-1.794629684,0.277157304,0.663336152,-1.108229517,0.799918608,-0.53838458,0.23845559,-0.698421333,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.242552046,-0.719446809,-0.58381608,-0.792985215
8.5,-0.429678314,-0.259834976,-0.056478844,-0.084620184,0.025773682,0.649555973,2.148382211,-0.813356579,-0.384302813,0.604774886,0.137739998,0.696406367,0.002385001,0.762227615,-0.273237434,-1.774710425,0.273206252,0.056569562,-0.351509929,0.804392705,-0.605951824,0.049696761,-0.752186282,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.085928496,-0.61982282,-0.749521554,-0.770000395
8.48,-0.429678314,0.027825513,0.288726261,0.56904251,-0.431864292,-0.547844651,-0.29901366,0.551208072,-0.384302813,0.489230505,1.146252578,1.758205326,-0.022097176,-0.11667065,1.458760349,-0.160356333,-3.328146257,0.362694239,-1.242339924,-1.466318295,-0.817835855,-0.067452051,-0.913481129,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.085928496,-0.769947796,-0.419955186,-0.792985215
8.58,-0.429678314,-0.067524805,-0.745593727,0.728407371,-1.083596661,-1.134915038,0.720734619,0.039496328,-1.320832863,0.634916898,0.349124878,0.81456531,0.112554795,1.076119852,0.349781359,-1.784682473,0.281110378,0.210325534,0.994637603,0.790975304,-0.67500418,-0.068386123,-0.805951231,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.398536752,-0.719446809,-0.097658533,-0.815970034
8.54,-0.429678314,-0.067524805,0.058541549,1.042733414,-0.548744318,-0.811558266,0.924684275,-0.301644835,0.083962212,0.628218673,-0.244490427,0.576629454,0.088072618,0.963118647,-0.112545283,-1.794629684,0.285065474,0.056569562,-0.33808726,0.788740498,-0.67500418,0.03440208,-0.805951231,-0.322630667,-0.34261711,-1.851390434,1.161529058,3.242552046,-0.719446809,-0.257911595,-0.815970034
8.52,-0.429678314,0.027825513,0.40389058,0.245595145,0.699769861,0.932259059,0.108885652,0.551208072,0.083962212,0.638266011,-0.372403513,0.576629454,0.137036971,0.950562957,0.198828811,-1.794629684,0.277157304,0.663336152,-1.03087308,0.748583972,-0.605951824,-0.068386123,-0.752186282,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.770750862,-0.769947796,-0.257911595,-0.792985215
8.54,-0.429678314,0.122644632,0.288726261,0.728407371,0.918386549,0.978762885,0.108885652,0.039496328,-0.384302813,0.653337017,0.137739998,0.696406367,0.173760236,0.975674336,-0.112545283,-1.794629684,0.269257224,0.513692315,-1.072666089,0.784272111,-0.67500418,0.091846016,-0.805951231,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.770750862,-0.769947796,-0.257911595,-0.792985215
8.54,-0.429678314,-0.552384826,-1.89028052,1.6552743,-0.666332713,-0.652712838,-0.29901366,1.915772723,1.957022312,0.668408023,0.010579601,0.636722349,0.173760236,1.000785715,0.497744551,-1.804552058,0.269257224,0.513692315,-0.748133192,0.790975304,-0.745608404,0.20359167,-0.85971618,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.928662607,-0.769947796,-0.257911595,-0.792985215
8.48,-0.429678314,-0.356802892,-0.286375706,0.408127612,1.134567345,1.38962275,0.312835308,0.039496328,0.083962212,0.67008258,0.853689824,0.873048844,0.173760236,1.076119852,0.198828811,-1.834170158,0.273206252,0.811641896,-1.006845173,0.79544614,-0.605951824,0.425870371,-0.752186282,-0.322630667,-0.34261711,-1.851390434,1.161529058,2.612189721,-0.820915663,-0.58381608,-0.815970034
8.56,-0.429678314,-0.356802892,-0.516080667,0.408127612,2.129761164,2.380188413,-0.29901366,-0.642785998,1.020492262,0.680129917,-0.415097651,1.810556676,0.198242412,1.076119852,0.198828811,-0.652078883,0.277157304,0.811641896,-0.057065075,0.896468554,-0.745608404,-0.091121284,-0.85971618,-0.322630667,-0.34261711,-0.699513994,1.161529058,2.928662607,-0.820915663,-0.257911595,-0.815970034
8.6,-0.429678314,0.310704991,-0.516080667,0.728407371,1.026778036,0.791701513,-1.31876194,0.039496328,1.020492262,0.64328968,0.517743029,0.636722349,0.137036971,0.825006062,0.044763621,-0.664534629,0.292981735,0.663336152,-0.741830518,0.78203853,-0.67500418,0.049696761,-0.805951231,-0.322630667,-0.34261711,-0.699513994,1.161529058,2.928662607,-0.820915663,-0.257911595,-0.815970034
8.54,-0.429678314,0.216936491,-0.630861184,0.408127612,0.028739554,-0.238082651,-0.910862628,-0.301644835,0.083962212,0.716970155,0.601890196,0.696406367,0.516510706,0.950562957,0.198828811,-1.300261995,0.269257224,0.811641896,-0.358211297,0.78203853,-0.67500418,0.122581903,-0.805951231,-0.322630667,-0.34261711,-1.307448782,1.161529058,3.085928496,-0.769947796,-0.097658533,-0.792985215
8.58,-0.429678314,-0.750189272,-0.286375706,0.728407371,0.255004809,0.838729266,0.312835308,1.233490398,-0.852567838,0.666733467,0.349124878,0.81456531,0.430823089,0.812450373,0.198828811,-1.300261995,0.273206252,0.056569562,-1.456212216,0.802155453,-0.67500418,0.053523124,-0.805951231,-0.322630667,0.082168348,-1.307448782,1.161529058,3.398536752,-0.769947796,-0.749521554,-0.815970034
8.6,-0.429678314,-0.552384826,0.058541549,0.408127612,0.311161218,0.505797751,-1.31876194,-0.131074254,0.552227237,0.758834061,0.010579601,2.462368043,0.736850294,1.164009679,-0.112545283,-1.142398144,0.277157304,0.210325534,-1.597017345,0.980139114,-0.67500418,0.292861815,-0.805951231,-0.322630667,0.082168348,-1.307448782,1.161529058,2.452975618,-0.769947796,-0.58381608,-0.815970034
8.56,-0.429678314,-0.552384826,-1.204044146,0.408127612,0.198685391,0.885581483,0.108885652,0.039496328,0.552227237,0.800697967,0.26465292,0.696406367,0.749091383,0.975674336,0.497744551,-1.27800806,0.292981735,-0.255172013,-0.915793626,0.79768217,-0.67500418,0.049696761,-0.805951231,0.028250655,-0.130224381,-1.307448782,1.161529058,2.928662607,-0.769947796,-0.58381608,-0.792985215
8.6,-0.429678314,-0.552384826,0.173609918,-0.252467696,0.367155559,0.791701513,-0.29901366,0.039496328,-0.384302813,0.829165423,0.391320044,0.81456531,0.749091383,1.063564163,0.497744551,-1.255654777,0.277157304,-0.255172013,-0.490843216,0.822305361,-0.745608404,0.157242195,-0.85971618,0.028250655,-0.130224381,-1.307448782,1.161529058,2.452975618,-0.769947796,-0.58381608,-0.792985215
8.58,-0.429678314,-0.950250032,-0.056478844,-0.768118862,1.348365936,2.044948322,-0.29901366,0.551208072,3.830082413,0.804047079,0.052994002,1.215868403,0.761332471,1.12634261,0.044763621,-1.255654777,0.273206252,-0.255172013,-0.007969337,0.88520355,-0.67500418,0.065008679,-0.805951231,0.379131977,-0.130224381,-1.307448782,1.161529058,2.452975618,-0.769947796,-0.58381608,-0.792985215
8.56,-0.429678314,-0.454318133,-0.056478844,-0.252467696,-1.023435293,-0.6001766,0.312835308,-1.154497742,0.552227237,-0.204035781,1.31285661,-0.112705533,-1.270688175,-1.35968391,2.424217097,-1.255654777,-3.328146257,0.663336152,0.907838783,-2.023363367,-1.206200709,-0.067452051,-1.182305875,0.379131977,-0.130224381,-1.307448782,1.161529058,2.770750862,-0.769947796,-0.58381608,-0.792985215
8.56,-0.429678314,-1.564317981,-0.974914887,-0.084620184,-0.844062436,0.114365193,-0.29901366,0.210066909,-0.852567838,0.844236429,0.18007172,0.516123214,0.871502265,1.113786921,0.642834488,0.689068418,0.265310217,0.362694239,-1.102318892,0.69968491,-0.745608404,0.072671103,-0.85971618,0.379131977,-0.130224381,0.708334989,1.161529058,2.612189721,-0.769947796,-0.749521554,-0.792985215
8.58,-0.429678314,-0.259834976,0.634363143,-0.422263683,-0.028241473,0.744497319,-0.502963316,0.721778653,3.361817387,0.740413942,0.18007172,0.81456531,0.394099824,0.950562957,0.198828811,-1.24444088,0.444927825,0.056569562,0.155637717,0.790975304,-0.67500418,0.38662092,-0.805951231,0.028250655,-0.130224381,-1.307448782,1.161529058,2.770750862,-0.769947796,-0.749521554,-0.792985215
8.58,-0.429678314,-0.651007138,-0.516080667,0.728407371,0.589530782,1.117240687,-0.29901366,-1.154497742,0.083962212,0.765532286,0.853689824,0.696406367,0.504269618,0.988230026,0.044763621,0.703983026,0.444927825,-0.098590571,1.050291844,0.666459793,-0.605951824,0.304547765,-0.752186282,0.028250655,-0.130224381,0.708334989,1.161529058,-0.701082281,-0.769947796,-0.58381608,-0.792985215
8.62,-0.429678314,0.122644632,-0.286375706,-0.084620184,0.085553725,0.311567915,1.332583587,1.233490398,0.083962212,0.787301517,0.306902523,2.316522197,0.6266805,1.189121058,-0.112545283,-1.142398144,0.457047956,-0.572668745,-0.523585891,0.96426792,-0.817835855,0.572030133,-0.913481129,0.028250655,-0.130224381,-1.307448782,1.161529058,0.153360743,-0.719446809,-0.58381608,-0.838954854
8.6,-0.429678314,-0.651007138,-0.974914887,0.408127612,0.534175464,1.163058308,-0.502963316,-1.154497742,0.083962212,0.844236429,0.559830055,0.696406367,0.957189882,1.12634261,0.198828811,-1.255654777,0.457047956,-0.098590571,-0.431487774,0.770876761,-0.67500418,0.394462191,-0.805951231,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.52875057,-0.769947796,-0.749521554,-0.838954854
8.62,-0.429678314,-0.552384826,-0.745593727,-0.594110129,-0.142708034,0.213342045,-0.706912972,-0.131074254,-0.852567838,0.862656548,0.643923514,0.755685909,1.030636412,1.176565368,-0.112545283,-1.300261995,0.457047956,-0.098590571,-1.428619328,0.770876761,-0.745608404,0.347479209,-0.85971618,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.357144466,-0.769947796,-0.749521554,-0.838954854
8.64,-0.429678314,-0.750189272,-0.745593727,0.245595145,0.863962878,1.38962275,1.332583587,0.892349235,0.083962212,0.819118086,0.26465292,0.81456531,0.932707706,1.12634261,0.044763621,-1.187998841,0.448965846,0.210325534,0.553573345,0.768645636,-0.745608404,0.20746113,-0.85971618,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.016092835,-0.769947796,-0.749521554,-0.792985215
8.6,-0.429678314,-0.356802892,0.980431801,-0.594110129,0.534175464,0.553897889,-1.726661252,-0.813356579,1.020492262,0.812419861,0.475629059,0.696406367,0.957189882,1.088675542,0.044763621,-1.233202146,0.444927825,-0.733619667,-0.098887986,0.773108296,-0.67500418,0.355298932,-0.805951231,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.016092835,-0.669407016,-0.917099396,-0.792985215
8.58,-0.429678314,-0.651007138,-0.401252174,-0.422263683,-0.725395242,-0.3920637,-0.095064004,-0.131074254,-0.384302813,0.820792642,0.685930067,0.81456531,1.006154235,1.1388983,0.785160639,-1.289147446,0.465138156,0.663336152,-0.854261985,0.779805358,-0.89176293,0.343570963,-0.967246078,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.186259901,-0.669407016,-0.917099396,-0.815970034
8.6,-0.429678314,-0.552384826,0.173609918,-0.594110129,-0.784638115,-0.6001766,0.312835308,-1.325068324,-0.852567838,0.795674298,0.137739998,0.696406367,0.822537912,0.963118647,0.497744551,-1.233202146,0.448965846,-0.255172013,-0.431487774,0.788740498,-0.745608404,0.35921041,-0.85971618,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.186259901,-0.669407016,-0.917099396,-0.815970034
8.6,-0.429678314,-0.552384826,-0.056478844,-0.594110129,-2.521441446,-2.508589225,-0.502963316,-1.495638905,-0.852567838,0.807396192,0.433488085,0.696406367,0.895984441,0.988230026,0.198828811,-1.289147446,0.45300589,-0.413192178,-0.909670364,0.78203853,-0.67500418,0.398384443,-0.805951231,-0.322630667,-0.130224381,-1.307448782,1.161529058,-0.357144466,-0.669407016,-0.917099396,-0.815970034
8.56,-0.429678314,0.403953998,0.865027607,-0.944412974,-1.265208212,-1.466033392,-0.502963316,-0.472215417,0.083962212,0.832514536,0.853689824,0.81456531,0.908225529,1.189121058,0.044763621,-1.355462185,0.45300589,-0.413192178,0.621779774,0.788740498,-0.817835855,0.50074115,-0.913481129,-0.322630667,-0.130224381,-1.307448782,1.161529058,0.322104815,-0.669407016,-0.917099396,-0.815970034
8.64,-0.429678314,-0.163410297,0.173609918,-0.768118862,-0.725395242,-0.864922677,-0.910862628,-0.472215417,0.552227237,-0.204035781,2.05750982,0.080616253,-1.270688175,-1.35968391,2.536578567,-1.266843837,-3.328146257,0.056569562,0.970885459,-2.023363367,-1.124592076,-0.067452051,-1.128540926,-0.322630667,-0.130224381,-1.307448782,1.161529058,0.490143338,-0.669407016,-0.749521554,-0.792985215
8.58,-0.429678314,-0.750189272,-0.516080667,-0.252467696,0.644728616,1.299498305,-0.706912972,-0.642785998,0.083962212,0.825816311,0.475629059,2.462368043,0.847020088,1.352345021,0.924826331,-1.47471695,-0.137869954,0.362694239,-1.423080816,1.142200355,-0.89176293,-0.929856622,-0.967246078,-0.322630667,0.082168348,-1.307448782,1.161529058,-0.357144466,-0.669407016,-0.917099396,-0.815970034
8.56,-0.429678314,-0.163410297,1.326932236,-0.252467696,-0.373687259,-0.085873125,1.332583587,1.233490398,0.083962212,0.844236429,0.559830055,0.576629454,0.932707706,1.264455195,0.198828811,-1.24444088,0.461092045,-0.413192178,-0.835672917,0.78203853,-0.745608404,0.425870371,-0.85971618,-0.322630667,0.082168348,-1.307448782,1.161529058,-0.357144466,-0.669407016,-0.749521554,-0.838954854
8.6,-0.429678314,-0.750189272,0.980431801,0.56904251,0.311161218,0.601816986,-0.29901366,-0.642785998,-0.384302813,0.850934654,1.104536551,1.046166042,0.957189882,1.214232437,0.044763621,-1.233202146,0.457047956,-0.413192178,0.271524525,0.851468764,-0.745608404,0.355298932,-0.85971618,-0.322630667,0.082168348,-1.307448782,1.161529058,-0.186259901,-0.669407016,-0.917099396,-0.815970034
8.6,-0.429678314,-0.849935475,-0.286375706,-0.422263683,0.972657985,1.612058149,-0.706912972,-0.813356579,-0.384302813,0.807396192,-0.58615817,1.103107605,0.798055735,1.12634261,0.497744551,-1.289147446,0.45300589,-0.255172013,0.300762022,0.853714932,-0.89176293,0.410157662,-0.967246078,-0.322630667,0.082168348,-1.307448782,1.161529058,-0.186259901,-0.669407016,-0.917099396,-0.815970034
8.6,-0.429678314,-1.152601553,0.173609918,-0.594110129,0.754655402,1.567896429,-1.31876194,0.039496328,0.083962212,0.802372523,-0.244490427,0.576629454,0.70012703,1.113786921,0.497744551,-1.255654777,0.444927825,-0.733619667,0.728948492,0.811106903,-0.817835855,0.453409092,-0.913481129,0.028250655,-0.130224381,-1.307448782,1.161529058,-0.357144466,-0.769947796,-1.086577924,-0.861939673
8.62,-0.429678314,-0.651007138,0.634363143,-0.594110129,-1.204481948,-0.918496925,-0.095064004,-0.983927161,-0.384302813,0.772230511,-0.031862485,0.755685909,0.528751794,0.963118647,0.198828811,-1.27800806,0.448965846,-0.733619667,1.042321303,0.779805358,-0.89176293,0.469169206,-0.967246078,0.379131977,-0.130224381,-1.307448782,1.161529058,-0.357144466,-0.769947796,-1.086577924,-0.861939673
8.64,-0.429678314,-0.849935475,-0.056478844,-0.252467696,0.142202016,0.601816986,-1.31876194,-1.154497742,-0.384302813,0.814094417,1.2712445,0.755685909,0.638921588,1.038452784,0.044763621,-1.266843837,0.45300589,-0.733619667,-1.29955239,0.844732683,-0.89176293,0.43373319,-0.967246078,0.379131977,-0.130224381,-1.307448782,1.161529058,-0.186259901,-0.769947796,-1.086577924,-0.861939673
8.58,-0.429678314,-0.454318133,0.173609918,-0.252467696,-0.257853926,-0.035525466,0.720734619,-0.642785998,-0.384302813,0.835863648,-0.116829968,0.636722349,0.577716147,1.12634261,0.497744551,-1.289147446,0.448965846,-0.733619667,-1.131805572,0.849223,-0.89176293,0.410157662,-0.967246078,0.730013299,-0.130224381,-1.307448782,1.161529058,-0.016092835,-0.719446809,-0.749521554,-0.861939673
8.4,0.118383174,-1.773755144,-0.745593727,1.197807354,0.198685391,1.344643521,-0.29901366,-1.495638905,0.552227237,0.958106254,0.517743029,0.696406367,0.761332471,1.277010884,-1.31752427,-1.311351707,0.448965846,0.811641896,-0.982710948,0.853714932,-0.745608404,0.084172819,-0.85971618,0.730013299,-0.34261711,-1.307448782,1.161529058,-0.016092835,-0.61982282,-1.086577924,-0.792985215
8.64,1.423974187,1.220438462,-2.346811934,-1.865508984,0.422988765,-0.187150691,-1.726661252,1.404060979,-0.384302813,0.907869567,0.391320044,0.269873098,0.859261177,1.277010884,-1.700782482,-1.5067194,-0.307476951,0.056569562,0.49339726,0.628918425,1.210227578,0.844494369,1.172598896,0.379131977,-0.34261711,0.708334989,-1.95257066,-0.52875057,1.631535808,1.694823207,1.275648537
8.66,1.423974187,1.483781414,-1.432981504,-0.594110129,0.863962878,0.014629468,-0.706912972,-1.154497742,-0.852567838,0.790650629,0.517743029,0.696406367,0.859261177,0.774783304,-0.605376425,-1.559560077,0.424768058,-0.572668745,0.962981367,0.937105244,1.171677944,-0.661383591,1.118833947,0.379131977,-0.34261711,-1.307448782,1.161529058,-0.357144466,1.661744624,1.554136669,1.321618175
8.68,1.423974187,1.483781414,-0.745593727,-0.768118862,1.612343147,1.025093846,-0.29901366,-0.983927161,-0.384302813,0.772230511,0.09538078,0.696406367,0.847020088,0.699449167,-1.133023613,-0.932277284,0.424768058,-0.733619667,-1.108229517,0.79544614,1.248309932,0.711646883,1.226363845,0.379131977,-0.34261711,-1.307448782,1.161529058,-0.52875057,1.661744624,1.411945468,1.321618175
8.66,1.423974187,1.483781414,-0.974914887,-0.944412974,1.55983425,0.885581483,0.312835308,0.039496328,-0.852567838,0.782277848,0.685930067,0.755685909,0.957189882,0.812450373,-1.133023613,-1.233202146,0.424768058,-0.733619667,-1.120030835,0.80886843,1.248309932,0.370951307,1.226363845,0.028250655,-0.34261711,-1.307448782,1.161529058,-0.357144466,1.661744624,1.554136669,1.321618175
8.66,1.423974187,1.396477355,0.288726261,-1.865508984,0.589530782,-0.187150691,-1.31876194,0.210066909,-0.384302813,0.797348854,0.727909915,0.016634119,0.932707706,0.812450373,-1.31752427,-1.233202146,0.424768058,-0.733619667,-1.428619328,0.697466988,1.248309932,0.414084223,1.226363845,0.028250655,-0.34261711,-1.307448782,0.252176358,-0.186259901,1.661744624,1.411945468,1.321618175
